train_loss,test_loss
32.96144545558608,32.30926112853711
32.88274811126374,32.16601666777896
32.785589085393774,32.174788524426056
32.73153831845238,32.11828241791244
32.815651470924905,32.19937099572878
32.77203883356227,32.08403338561132
32.65813158195971,31.893223605178857
32.73345209478022,31.99768920181527
32.595534998855314,31.865696326081153
32.42934051625458,31.98344484116391
32.401556776556774,31.78223646890016
32.442518744276555,31.63233699279231
32.464339371565934,31.46510444474106
32.38151399381868,31.84423593499733
32.38114197000916,31.679047233715963
32.30773165636447,31.61751284703684
32.245353279532964,31.557244394020287
32.33148394574176,31.6575180192205
32.14819425366301,31.57107372864389
32.17527329441392,31.341597704217833
32.12024238782051,31.277420915643354
31.97770718864469,31.42765825213561
32.065386761675825,31.546324412706888
32.00309065934066,31.32096110851575
31.97855497367216,31.33577691203951
31.935121193910255,31.384714528830752
31.974011990613555,31.24798743659904
31.905970982142858,31.19842206687133
31.88867902930403,31.320145655365724
31.968939589056777,31.19437817004805
31.871619591346153,31.174677989855848
31.737787603021978,31.034449245862252
31.740874685210624,31.084377502669515
31.702291523580588,31.095380906300054
31.652275784111723,30.814750317004805
31.688226161858974,31.01762087893753
31.704548706501832,31.062101658435665
31.403785342261905,30.71557578083289
31.291126516712453,30.965179524826482
31.4408195970696,30.619304341297383
31.397357200091577,30.68613187399893
31.338523780906595,30.798405799519486
31.320545014880953,30.66045448478377
31.188798506181318,30.677921032434597
31.26141111492674,30.50643603176722
31.149771777701464,30.65943673251468
31.188970209478022,30.569628436999466
31.1712883470696,30.415660037373197
31.115677941849818,30.43640508208756
31.109314188415752,30.609339545515216
30.97008070054945,30.3635669714362
30.971357743818682,30.368372096903364
31.054794814560438,30.452465963694607
30.89749313186813,30.445969450747462
30.930338541666668,30.333906166577684
30.86082732371795,30.312687700213562
30.8383055746337,30.227580252269085
30.734607514880953,30.27265541577683
30.79848114125458,30.04880622664175
30.746011475503664,30.12963828083289
30.64681705013736,30.118086375467165
30.72808636675824,30.145934830485853
30.647003062042124,30.073628537106245
30.47332517742674,29.953846603043246
30.455235519688646,30.03162540042712
30.44005408653846,29.944611752536037
30.539820856227106,29.79935055726108
30.494845323946887,30.010092014815804
30.386783138736263,29.94133534103043
30.504002833104394,29.900742041510945
30.460272149725274,29.79603660571276
30.38833919986264,29.778494977976507
30.4400147378663,29.68598797050187
30.339192708333332,29.726493676588362
30.155484489468865,29.813657484650292
30.322676997481686,29.59682202682862
30.251463055173993,29.72511512279765
30.26187256753663,29.512828266817937
30.15374241643773,29.540365973705285
30.020439846611723,29.38989505472504
30.044703668727106,29.597860634676987
30.037907079899266,29.52558562466631
29.9995850503663,29.569211325413775
29.991924579326923,29.37913774693006
29.863283038576007,29.416258592498664
29.90859840029762,29.350851324746397
29.81751158997253,29.311576097837694
29.88556690705128,29.255503787373197
29.78991028502747,29.279295832221035
29.85393772893773,29.282935130806194
29.80667281936813,29.355301905365724
29.768238109546704,29.240694240523226
29.76159891540751,29.21993876801922
29.724609375,29.0697994527496
29.730177212110807,29.119615089428724
29.65503913404304,29.054954451414844
29.649256667811354,29.14289825814202
29.505669785943223,29.072331320074746
29.531859904418496,28.902904765082756
29.526692708333332,28.849687583422316
29.54308143028846,28.999263798051256
29.418033138736263,28.8919514148425
29.444251874427657,28.73064185130806
29.411538819253664,28.929297500667378
29.29707710908883,28.91318656567005
29.32882791037088,28.747076047784304
29.305340330242675,28.865343866791243
29.221053685897434,28.82358265483182
29.24767842834249,28.69198603510411
29.1623043297848,28.72780549252536
29.27714342948718,28.69721869994661
29.247810782967033,28.70501660104111
29.181942894345237,28.837737336492257
29.160145518543956,28.753307694874533
29.229005694826007,28.593664492124933
29.13548105540293,28.583228360250935
29.10194525526557,28.674936599038976
29.00516361893315,28.52968374599573
29.04400433550824,28.56541978109984
28.915232228708792,28.45403013214095
28.94204834878663,28.418682010811533
28.890088427197803,28.376762296449545
28.820060310782967,28.45576114522157
28.84276628319597,28.35346661438868
28.749372209821427,28.32386629071009
28.866815476190474,28.289366991457555
28.845443781478938,28.295488103977576
28.842481899610807,28.269485367725572
28.807386461195055,28.289717365189535
28.72761775984432,28.369358565803523
28.68889866643773,28.26149976641751
28.623265081272894,28.117667178323543
28.607874384729854,28.126497430592632
28.616175165979854,28.240831887346502
28.565633585164836,28.230581370128135
28.54373068337912,28.00805651027763
28.477984417925825,28.049327616123865
28.4427727220696,28.168865539909238
28.43774861206502,27.889724038974908
28.41366722470238,28.045392168312866
28.342269059065934,27.887039925920984
28.249890896863555,27.77681818940203
28.13624477735806,27.87376743526428
28.296871422847985,27.823299018953552
28.19850868532509,27.727380038707956
28.156904618818682,27.8109316604378
28.165225074404763,27.662364855846235
28.04474659455128,27.662154214495462
28.12085229223901,27.676331837293112
28.15071078010531,27.681664608916176
28.147389394459708,27.6401119527496
28.052510802999084,27.566456303390282
27.97787352621337,27.42771247664175
27.97380630437271,27.479770088093968
27.82376445169414,27.308835674719703
27.855855082417584,27.461254504805126
27.8234621823489,27.395715846903364
27.776837582989927,27.410175020021356
27.84752031822344,27.456847720902296
27.781559423649266,27.27623631873999
27.698052598443223,27.246642251735185
27.596754807692307,27.382307794981312
27.735047504578755,27.407205185531232
27.64705135359432,27.29396981780566
27.627282222985347,27.255672717565403
27.656105125343405,27.161810097437268
27.57471955128205,27.177314135077417
27.63025125915751,27.203973822076883
27.53836674393315,27.121329418045917
27.433343349358974,27.174786438868125
27.55571771978022,27.201279281233315
27.538050165979854,27.07070041377469
27.508318667010073,27.169864522156967
27.514063573145606,27.037231380138813
27.41126695570055,27.034319941270688
27.41128663003663,27.107869227175655
27.3511475503663,26.996239739054992
27.36362107944139,26.89424969967966
27.372975331959708,26.967160804858516
27.236968435210624,26.891252752936467
27.319681132669412,26.832377452616125
27.1797608316163,26.92645697076882
27.16883978651557,26.855639765750134
27.10336180746337,26.735259276561667
26.94937256753663,26.676490339695675
26.968524639423077,26.641603126668446
26.968217004349818,26.625435881607046
26.946548406021062,26.627423418312866
26.935933207417584,26.429366324079016
26.969662173763737,26.501051121195943
26.866232400412088,26.749101124532835
26.889573317307693,26.56598496729845
26.839058565132785,26.580886278697278
26.808690333104394,26.6023466697811
26.82692665407509,26.452513931526962
26.75408689617674,26.340394337293112
26.749280992445055,26.31697560731447
26.618160485347985,26.289329451414844
26.69649117158883,26.407459623598506
26.596676110347985,26.257439185130806
26.639516082875456,26.21259968966898
26.594790951236263,26.189064168446343
26.54903559981685,26.19167945808863
26.38295379750458,26.20775076748532
26.525269001831504,26.151811932728243
26.558951465201464,26.202251151227976
26.407348185668496,26.010035704751736
26.425648895375456,26.144848254805126
26.39000257554945,25.904959039642286
26.387593363667584,26.14949070675387
26.381644559867215,26.167322227042177
26.345016311813186,26.088039742391885
26.33425087282509,25.947863137346502
26.194473657852566,25.89997455619327
26.149065290178573,26.036069724372663
26.170934209020146,25.91187057861719
26.111571371336996,26.020371729845166
26.20760001717033,25.937047433929525
26.091544685782967,26.000890533235452
26.07264122596154,25.78679132741591
26.104388450091577,25.726260094100375
26.02066163003663,25.816208121996798
26.049266326121796,25.77412781967432
25.94805438701923,25.775155999733048
25.878274882669412,25.739027879738387
25.900716145833332,25.69568998598505
25.882386818910255,25.68510577949813
25.853490584935898,25.61298301521623
25.93195362580128,25.653102893085958
25.817667196085164,25.658648391617724
25.91660406650641,25.490316754538174
25.79757791037088,25.657968499733048
25.719536973443223,25.630397423918847
25.788595681662088,25.640224572877734
25.814463856456044,25.403461609049653
25.542221125228938,25.431941988120663
25.754403474130036,25.429762580085423
25.71139358688187,25.47563234116391
25.713395003434066,25.41554741724506
25.639905992445055,25.209957287773626
25.576322115384617,25.404450163507743
25.57110841632326,25.335879104378
25.57200449290293,25.4221607214362
25.533462468521062,25.38532559730379
25.39687249599359,25.326971686465562
25.441509987408423,25.28327716230646
25.38619648580586,25.32355762813668
25.456988324175825,25.229436398825413
25.306755093864467,25.14592440269621
25.328590029761905,25.194801538307527
25.378094236492675,25.226193356246664
25.40956244276557,25.116897607447946
25.32467304830586,25.230625166844636
25.215662917811354,25.204970718766685
25.33971497252747,25.146731513614522
25.321197845123628,25.146089161772558
25.290418240613555,25.13648725306994
25.289425580929485,25.070145655365724
25.247000558035715,25.060239255205552
25.13853773179945,24.944428223438333
25.1078368246337,25.022736752536037
25.158575148809526,24.98115906967432
25.099103207989927,25.104363404297917
25.099104996565934,24.92699713027229
25.002598800938646,24.994719367325146
25.037399124313186,25.029231179925254
25.061528803228022,24.74190386412173
24.958941449175825,24.931535304324612
24.984310611263737,24.79938809730379
24.91371015052656,24.697869394020287
24.884182549221613,24.880910471169248
24.909138550251832,24.697671266017085
24.851097470238095,24.673432911772558
24.87390360290751,24.66188934863855
24.791849101419412,24.649726374799787
24.78460894574176,24.69166694474106
24.805064889537547,24.703210507875067
24.743026342147434,24.650927656166576
24.614182692307693,24.607973505072078
24.71550015739469,24.64153013214095
24.772274925595237,24.556153647223706
24.812548291552197,24.567198762012815
24.65572952438187,24.444373998932193
24.63982371794872,24.528213427656166
24.647398337339745,24.646176755205552
24.59195784684066,24.49856930726108
24.51912345467033,24.542334740389748
24.54105497367216,24.481463561131875
24.40307885473901,24.33999182461292
24.542986635760073,24.384941854644953
24.5475582360348,24.411286622397224
24.45052977621337,24.32309463427656
24.39421109489469,24.372455619327283
24.464339371565934,24.37987811999466
24.415291251717033,24.29703558796049
24.29609875801282,24.30787840363054
24.376121437156595,24.263068105979713
24.33627732944139,24.330198044580886
24.261014051053113,24.448117575413775
24.320979638850734,24.268405048718634
24.291409111721613,24.215959523491726
24.188467619619964,24.12410738120662
24.200551239125456,24.208267985851574
24.188412173763737,24.146495845568605
24.172406207074175,24.011145221569674
24.158006381639193,24.103460357714894
24.219281207074175,24.199091530966363
24.116350446428573,24.06698603510411
24.046025426396522,23.954536922717566
24.055501302083332,24.091597704217833
24.04609875801282,24.141936815937
24.01636189331502,24.086444290576615
24.029683207417584,23.94209656967432
23.928786057692307,24.095679141083824
24.05080092433608,24.127302455953018
24.067318423763737,24.050003336892686
24.06473929716117,24.038903997597437
24.060947516025642,24.007412072877734
24.061614654876372,24.080091681126536
23.9367917239011,24.03788624532835
23.99198002518315,24.059588561131875
23.912046774839745,23.90057102576081
23.83458533653846,23.912779881874
23.812555445856226,23.867800654030965
23.923001802884617,23.867368943539777
23.80595202323718,23.742665092765616
23.82441907051282,23.79103752335825
23.758270375457876,23.919622597437268
23.77777300824176,23.883215012680193
23.771568438072343,23.691306143219435
23.708565848214285,23.67157676521623
23.693729610233518,23.685514548852108
23.62415758070055,23.763391367458624
23.60617166037088,23.720403847437268
23.57883506467491,23.68864914241858
23.52640653617216,23.610436548985586
23.498590602106226,23.72810372730913
23.545501373626372,23.56556785571276
23.46543219150641,23.77406942405232
23.44764838026557,23.6458284670315
23.379632411858974,23.69725832554725
23.50872288518773,23.61472862720235
23.362601591117215,23.530860000667378
23.337665264423077,23.548547617458624
23.342002561240843,23.612207187666844
23.433395218063186,23.60976291377469
23.392934051625456,23.49678406967432
23.331036801739927,23.43712251401495
23.258526141826923,23.531865239588896
23.252711481227106,23.559799202482647
23.246181390224358,23.491301137880406
23.201617230425825,23.441420848905498
23.21553950606685,23.409720368392954
23.123189961080588,23.547244143753336
23.223663218292124,23.365652529364656
23.18774145776099,23.355746129204483
23.098355583218865,23.395642852375868
23.038441864125456,23.428071192605447
23.096119863209708,23.36155023691938
23.03589135473901,23.24567246729845
23.083728608630953,23.277433428990925
23.065612122252748,23.177287022824345
22.96446814903846,23.344421549652964
22.97157952724359,23.165543246129204
22.966981098328755,23.219269303924186
22.877021090888277,23.262521689802455
22.884039463141026,23.24759535170849
22.84055918040293,23.171526711825948
22.907745249542124,23.371464979311266
22.936124585050365,23.281685881607046
22.853445870535715,23.19993409636946
22.905919113438646,23.203022807661505
22.817835322229854,23.234120561932727
22.78145032051282,23.181182845034705
22.824066721039376,23.205312750266952
22.84455307062729,23.188480212226374
22.847772507440474,23.23783494060331
22.846307663690474,23.12877485985051
22.777384887248168,23.059256957421248
22.71327874599359,23.04911906033102
22.70948517628205,22.95654531500267
22.687290736607142,22.994938350907635
22.692259400755493,23.01427355846236
22.638950892857142,23.154942355178857
22.726050967261905,23.14455836225307
22.69079813415751,22.99880914642285
22.663109188988095,22.969231763881474
22.58599115728022,22.98824370995729
22.692829956501832,23.015741791243993
22.48206773695055,23.04237436599039
22.617185711423993,22.912406567004805
22.51545687385531,23.004800954351307
22.543861249427657,22.95905632674853
22.561752375228938,22.932196426187932
22.493342920100734,22.85430292311799
22.47757304544414,22.96135878270155
22.49529246794872,22.856686715830218
22.518429487179485,22.877408819407368
22.377450349130036,22.803734400026695
22.4313472985348,22.86322702549386
22.370340759500916,22.875435881607046
22.37728580013736,22.76167703884143
22.393933865613555,22.81000358715964
22.288917625343405,22.803546699813133
22.3773680746337,22.948603510411104
22.346155634729854,22.75030866257341
22.353297418727106,22.750494277229045
22.316597627632785,22.746006156567006
22.276050609546704,22.710837393219435
22.261579241071427,22.586646589695675
22.217027601304945,22.579149008942874
22.24908246050824,22.73011629071009
22.21075685382326,22.738204084356646
22.188739483173077,22.756857314468768
22.188374613667584,22.760019020288308
22.23250236092033,22.495161505605978
22.162774725274726,22.562383208756007
22.15677047561813,22.540096936732514
22.16673820970696,22.530855829551523
22.08267513736264,22.603650143486387
22.11930875114469,22.685708505739456
22.133552970467033,22.626443206086492
22.14008306146978,22.674682160971702
22.130834334935898,22.662540042712227
22.069892184638277,22.518763764682326
22.061861478365383,22.554370495194874
22.08622367216117,22.603685597971168
22.110914963942307,22.546478743993593
22.051233759729854,22.482733665910306
21.966746794871796,22.598448762012815
22.052496494391026,22.601958756006407
21.976973872481686,22.52893920181527
21.959537044986263,22.59202315803524
21.90916716746795,22.45527312466631
21.966966789720697,22.481897357180994
21.974627260760073,22.44418838427656
21.871149195856226,22.500033368926854
21.84035885989011,22.553350657367858
21.833639179830588,22.49368701615056
21.80662631639194,22.473611435531232
21.803201193337912,22.441266517618793
21.878934867216117,22.360670131473572
21.849664820856226,22.417649659636947
21.81658153044872,22.47749265883609
21.752314417353478,22.414517151628402
21.770813658997252,22.431297550720767
21.724691649496336,22.32897799319274
21.728036286630036,22.315482347837694
21.784047332875456,22.343053423651895
21.790216131524726,22.447389715696744
21.680159684065934,22.428536272023493
21.786925151671245,22.393104728376937
21.692420372596153,22.30376568339562
21.60043211996337,22.44514774092365
21.71242201808608,22.311186098505072
21.662434895833332,22.51900568940203
21.658462468521062,22.28706244994661
21.632202595581504,22.371062466631074
21.56034476591117,22.334364989321944
21.538615355998168,22.37831186599039
21.574678414033883,22.290853994260544
21.580290965544872,22.237678523758674
21.546976948832416,22.186922300453816
21.549677698603478,22.25952682861719
21.52070813301282,22.22474806460224
21.444967304830588,22.179710441137214
21.472452352335164,22.203984249866526
21.41024925595238,22.209442154965295
21.37774188701923,22.116190603310198
21.42823696485806,22.04499799786439
21.43906500400641,22.112691037106245
21.43523387419872,22.192086141884676
21.37405742044414,22.058839845835557
21.314964657738095,22.150840062733582
21.30678907680861,22.195938167378536
21.328615069826007,22.057300704084355
21.393182663690474,22.10926863654565
21.365790622138277,21.980950513881474
21.298944382440474,22.065061065136145
21.265045501373628,22.052224456086492
21.195457374656595,22.166185597971168
21.251355740613555,22.06994752736252
21.29763693337912,22.08391242325147
21.29510252117674,21.988437666844636
21.298636747367215,22.077399225840896
21.22454319768773,22.054520655365724
21.225784469436814,22.07124265883609
21.155316363324175,21.961083489054992
21.16610863095238,21.93797550720769
21.20196779132326,21.940296733182063
21.110829112293956,21.928828250133474
21.153069911858974,22.085009426721836
21.13084506639194,21.879331703817407
21.045372596153847,21.848200580619327
21.159678700206044,21.90242717231714
21.066520718864467,21.917918696609718
21.098033639537547,21.924450664041643
21.072829026442307,21.904975724105714
21.065785614125456,21.901905782835023
21.05898187099359,21.968802138948213
21.021781278617215,21.757178490389748
21.040201822916668,21.76679916911372
20.99442143143315,22.015214145088095
21.035807291666668,21.87413449345969
20.98198546245421,21.82574537840363
21.088005093864467,21.8135552923118
20.898421402815934,21.92521606380139
20.999073517628204,21.84834239855846
20.896715101304945,21.803087877068872
20.904434595352566,21.84052989855846
20.897418011675825,21.9684642785638
20.92986278044872,21.851226725173518
20.865518758585164,21.81535304324613
20.901800022893774,21.86211959423385
20.91539320054945,21.822289608916176
20.89992201808608,21.861623231446877
20.838307363209708,21.80030991390817
20.895464886675825,21.678238037239723
20.82760452438187,21.783675503870796
20.862986134958792,21.849255872931128
20.823083004235347,21.70905841230646
20.731323689331504,21.823530515883608
20.76572516025641,21.768594834490123
20.76648172790751,21.622372197010144
20.771187471382785,21.566045448478377
20.69874298878205,21.636495595301653
20.691102192078755,21.7909019620929
20.695049579326923,21.713873965563266
20.704385946085164,21.678221352776294
20.69078919127747,21.655782835024027
20.73250236092033,21.64797450613988
20.615318438072343,21.576746446209288
20.597620478479854,21.641160988387615
20.62850382039835,21.582414992658837
20.67311269459707,21.66223555125467
20.590548448946887,21.717244227175655
20.631619519803113,21.663553623865457
20.553541022779303,21.68760636345435
20.61651857257326,21.677287022824345
20.626502403846153,21.810112036171915
20.564846611721613,21.735960024025626
20.531063988095237,21.55406600373732
20.532664763621796,21.675140983715963
20.51939531822344,21.676085741457555
20.52687514308608,21.6830661038441
20.49057420444139,21.44093491390817
20.487764351533883,21.519389432060866
20.46511740212912,21.486137296449545
20.45450935782967,21.57164725707421
20.37872560382326,21.523704451414844
20.47290486206502,21.584821726508274
20.383483216002748,21.684348721970103
20.39507318853022,21.461780065403097
20.45845674507784,21.541990623331554
20.408868475274726,21.591877168980247
20.513521634615383,21.637957571409505
20.461409684065934,21.522415576615057
20.378172933836996,21.558355996396156
20.417115599244507,21.551569590896957
20.408328325320515,21.54679574879872
20.452525827037547,21.601946242658837
20.427428528502748,21.51647799319274
20.47221983745421,21.508909503470367
20.366584749885533,21.499901978777363
20.39578861893315,21.482938050587293
20.304735791552197,21.59192722237053
20.28487544356685,21.55583664241858
20.33644008985806,21.438104811799253
20.320350060096153,21.37416577682862
20.30255372882326,21.351089078350242
20.26107486263736,21.52607155966364
20.229998354510073,21.336488087293112
20.24018787202381,21.398187233048585
20.313877203525642,21.35537489989322
20.257867945856226,21.35540201214629
20.265498011103478,21.387811582354512
20.229424221611723,21.327253236785904
20.18275133070055,21.52258450680726
20.220323946886445,21.247505672717566
20.16082517742674,21.23721552989856
20.205283811240843,21.302683278830752
20.161715888278387,21.463294180459158
20.200953668727106,21.38633917845702
20.184686569940474,21.422452699546184
20.190835694253664,21.398080869594235
20.193008814102566,21.41204576548318
20.179224258814102,21.234573128003202
20.192901499542124,21.22453533769354
20.13870406936813,21.228230946342766
20.124728136446887,21.316913040576615
20.087311126373628,21.37079760077416
20.044040107028387,21.225722020154834
20.130027687156595,21.39256039775761
20.06644023294414,21.280907968499733
20.04583941449176,21.31872121930059
19.969256167010073,21.177743760010678
19.965562757554945,21.219694757741593
20.02871558779762,21.248621446209288
19.941275683951464,21.262221369460757
19.995027758699635,21.246179257875067
19.989908854166668,21.279362570074746
20.046122009500916,21.31583689268553
20.026891240270146,21.19019036972771
20.00909669757326,21.217995028029897
20.012992216117215,21.184747063534438
19.933980082417584,21.368776695141484
19.87589071085165,21.28458689268553
19.892699748168496,21.294870778830752
19.86518071771978,21.09898057928457
19.905040922619047,21.2224289241858
19.911932305975274,21.16914291911372
19.92232929830586,21.149851508275493
19.875316577953296,21.195773408302188
19.887498569139193,21.16820024693006
19.90291251717033,21.23167211692472
19.948680388621796,21.23826456553657
19.86310596955128,21.169541260678056
19.856087597298536,21.123191821276027
19.799353966346153,21.131408919514147
19.838822473099818,21.12644737720235
19.85454584478022,21.2505422450614
19.79767807062729,21.139607247730915
19.855212983630953,21.210240923651895
19.851805746336996,21.03806351775227
19.917485834478022,21.068594000266952
19.87278574290293,21.136902279097704
19.80955063816392,21.137112920448477
19.80159684065934,21.026392735584622
19.94741944253663,21.174680075413775
19.773299779647434,21.072877736252003
19.723076565361723,20.97640191203951
19.836822845123628,21.088709206486918
19.75245571485806,20.952294947944473
19.778311369619964,21.141619811131875
19.799207303113555,21.10610067405232
19.737782237293956,21.10143110985051
19.69145275297619,20.974779347971168
19.68003984947344,20.813993259476774
19.80632762419872,20.91056293379605
19.657237293956044,20.992220868926854
19.687383742559526,20.942052772957823
19.65514466002747,20.815455235584622
19.588582803914836,20.903949629604913
19.595721010760073,20.81421641417512
19.602877103365383,20.92665718432995
19.628189031021062,21.026770221569674
19.581668169070515,20.853988003870796
19.55489497481685,20.877221119193806
19.5681393801511,20.865385577949812
19.581564431662088,20.931810597971168
19.503147893772894,20.8416686131874
19.447417653960624,20.853303940870262
19.554537259615383,20.983207087560064
19.498667510874544,20.892251735184196
19.488490513392858,20.831226224639614
19.46466310382326,20.80307953483716
19.494532323145606,20.744731880672717
19.494049407623628,20.93291594367325
19.43436999198718,20.929412206353444
19.572008070054945,20.897647073545116
19.471649281707876,20.74509476775227
19.447263836423993,20.80644353977576
19.4393797933837,20.841136795915645
19.396194625686814,20.82315302989856
19.461722684867215,20.753522507341163
19.381846668956044,20.784163524426056
19.46113782051282,20.902350006673785
19.332623268658423,20.71727551054458
19.287529690361723,20.837107497997863
19.36905477335165,20.67986477242392
19.331884586767398,20.642003553790712
19.502736521291208,20.704674569540842
19.34196500114469,20.77277637813668
19.32945570054945,20.765118209423385
19.262992216117215,20.6349376835291
19.338294843177657,20.584827983182063
19.333472842261905,20.67647156967432
19.341871995192307,20.713096052455953
19.240740542010073,20.90417069874533
19.340902586996336,20.582404564869194
19.188405019459708,20.637728160037373
19.247655176854394,20.516794997997863
19.34492867158883,20.651090329684997
19.234704097985347,20.775631506940737
19.282303471268314,20.85007341163908
19.212994362408423,20.547008475707422
19.14476555345696,20.499741390816872
19.277815934065934,20.608653396956754
19.148759443681318,20.64794947944474
19.169013278388277,20.687779464762414
19.204548706501832,20.744590062733582
19.114263178228022,20.58736819273892
19.196752303685898,20.60266993126001
19.096749441964285,20.725083839428724
19.25307098500458,20.53119577549386
19.08719486893315,20.554896055792845
19.16716746794872,20.633899075680727
19.179517585279303,20.723231863988254
19.103626516712453,20.600505122130272
19.11383570856227,20.59649042311799
19.045308207417584,20.518373765349708
19.128775683951464,20.481763881473572
19.131830571771978,20.54714820808863
19.117296603136445,20.525133058595834
19.072068881639193,20.551434029631608
19.03587883470696,20.543073027896423
19.08394502632784,20.62416577682862
19.087286086309526,20.542662172984517
18.99238960908883,20.48441462560064
19.07434752747253,20.400535571276027
19.073306576236263,20.488548201414844
19.049849401900182,20.645713761345434
19.00789298592033,20.65791218966898
19.06278617216117,20.532153046583023
18.99370421245421,20.49675487186332
19.015279804830588,20.431950330352375
19.016998626373628,20.618797550720767
19.078434423649266,20.539312766951415
18.996539105425825,20.516634410037373
